"date","AAPL","MSFT","AMZN"
2022-07-07,146.350006103516,268.399993896484,116.330001831055
2022-07-08,147.039993286133,267.660003662109,115.540000915527
2022-07-11,144.869995117188,264.510009765625,111.75
2022-07-12,145.860000610352,253.669998168945,109.220001220703
2022-07-13,145.490005493164,252.720001220703,110.400001525879
2022-07-14,148.470001220703,254.080001831055,110.629997253418
2022-07-15,150.169998168945,256.720001220703,113.550003051758
2022-07-18,147.070007324219,254.25,113.76000213623
2022-07-19,151,259.529998779297,118.209999084473
2022-07-20,153.039993286133,262.269989013672,122.769996643066
2022-07-21,155.350006103516,264.839996337891,124.629997253418
2022-07-22,154.089996337891,260.359985351562,122.419998168945
